time_stamp,sensor_index,humidity,pm2.5_atm_a,pm2.5_atm_b
1764806400,272367,61,9.1,9.7
1761868800,272367,61,32.7,34.3
1766620800,272367,64,4.9,5.2
1762300800,272367,65,16.2,17.7
1762387200,272367,56,1.1,1.3
1757289600,272367,29,18.5,20.9
1754784000,272367,24,2.8,3.5
1755388800,272367,45,0.9,1.3
1754956800,272367,24,3.4,4.3
1755475200,272367,37,4.2,5.1
1758844800,272367,21,34.8,38.5
1763942400,272367,57,4.4,4.9
1759276800,272367,46,2.1,2.5
1763078400,272367,56,4.1,4.9
1763510400,272367,55,8.9,9.8
1757203200,272367,30,25.5,27.6
1764720000,272367,58,15.1,15.2
1764288000,272367,62,1.8,2.0
1762560000,272367,60,10.0,10.6
1757116800,272367,33,50.0,52.1
1763251200,272367,65,6.2,7.3
1759449600,272367,52,2.6,3.3
1760400000,272367,51,2.4,2.9
1758240000,272367,30,11.3,12.8
1758585600,272367,40,22.1,25.2
1765065600,272367,59,0.8,0.9
1764892800,272367,63,8.5,8.6
1756252800,272367,25,30.1,32.9
1765324800,272367,65,1.6,1.8
1758931200,272367,28,48.0,49.3
1757548800,272367,31,23.8,25.8
1763683200,272367,60,22.8,23.6
1755993600,272367,21,18.6,20.4
1755561600,272367,32,4.8,5.8
1761436800,272367,49,0.2,0.3
1755043200,272367,24,16.4,18.0
1760832000,272367,56,3.0,3.6
1757030400,272367,26,43.5,45.0
1764633600,272367,60,9.2,9.6
1765670400,272367,52,3.4,4.0
1758412800,272367,33,8.9,10.2
1766102400,272367,58,0.2,0.2
1756166400,272367,22,23.1,25.4
1757721600,272367,42,28.6,30.8
1765238400,272367,57,1.4,1.5
1756944000,272367,22,40.8,43.0
1757894400,272367,49,4.2,4.9
1755820800,272367,24,7.7,8.4
1754870400,272367,26,3.8,4.6
1755907200,272367,24,24.8,26.7
1767139200,272367,63,9.4,9.4
1760572800,272367,53,8.2,9.2
1766188800,272367,55,0.6,0.6
1762819200,272367,61,11.7,12.9
1766534400,272367,63,3.3,3.7
1763596800,272367,61,8.2,9.3
1764547200,272367,53,9.9,10.1
1763337600,272367,63,6.4,7.3
1764460800,272367,57,9.1,9.2
1756512000,272367,32,22.1,24.3
1763424000,272367,56,6.3,7.4
1760227200,272367,61,2.1,2.5
1764028800,272367,55,4.9,5.3
1759968000,272367,30,3.6,4.5
1766275200,272367,51,1.3,1.4
1759017600,272367,29,47.8,50.6
1766448000,272367,56,3.6,4.0
1762732800,272367,56,10.2,11.5
1759363200,272367,56,2.7,3.3
1757980800,272367,52,11.3,12.9
1767052800,272367,60,7.2,7.2
1756771200,272367,19,28.3,30.4
1762646400,272367,56,7.0,7.9
1765843200,272367,55,0.2,0.2
1757462400,272367,32,32.7,35.1
1759881600,272367,35,4.3,5.3
1758758400,272367,25,13.1,15.1
1754438400,272367,24,4.0,4.2
1756339200,272367,43,25.5,28.1
1766707200,272367,61,2.3,2.3
1762905600,272367,64,21.4,23.6
1765411200,272367,59,0.2,0.3
1763856000,272367,55,7.0,8.2
1761523200,272367,55,1.0,1.1
1765756800,272367,48,1.9,2.2
1761609600,272367,58,7.3,8.0
1761955200,272367,53,25.3,27.7
1766966400,272367,54,5.9,6.0
1761264000,272367,46,14.2,16.2
1766016000,272367,57,0.3,0.3
1759708800,272367,43,0.7,0.9
1763769600,272367,57,12.9,14.0
1765497600,272367,63,3.1,3.5
1754697600,272367,26,1.7,2.3
1760140800,272367,50,1.7,2.1
1756857600,272367,20,39.2,41.4
1755302400,272367,39,0.2,0.3
1761091200,272367,50,16.3,18.6
1761782400,272367,62,15.7,16.6
1765584000,272367,59,4.4,4.9
1762214400,272367,62,29.4,32.8
1755129600,272367,24,20.3,22.1
1764201600,272367,65,3.5,4.1
1764374400,272367,59,7.3,7.6
1760745600,272367,41,5.4,6.1
1759190400,272367,39,9.4,10.3
1764115200,272367,60,6.1,6.8
1765152000,272367,61,0.5,0.6
1762992000,272367,57,16.6,18.4
1760054400,272367,32,4.6,5.8
1758153600,272367,31,14.5,15.8
1759104000,272367,26,18.0,19.8
1762041600,272367,49,0.4,0.5
1757635200,272367,40,21.4,23.7
1755734400,272367,19,2.0,2.5
1763164800,272367,56,2.5,3.1
1760659200,272367,41,5.0,6.0
1758326400,272367,32,16.9,19.1
1754524800,272367,41,1.0,1.4
1761696000,272367,48,14.7,16.6
1761177600,272367,50,8.6,9.9
1755216000,272367,28,3.0,3.5
1765929600,272367,52,0.3,0.3
1761350400,272367,48,2.8,3.3
1754611200,272367,32,1.0,1.4
1756684800,272367,20,26.4,28.6
1766880000,272367,50,7.9,7.2
1758672000,272367,30,16.8,19.2
1760313600,272367,59,0.2,0.3
1766361600,272367,62,3.2,3.4
1759536000,272367,42,9.4,10.8
1759795200,272367,38,1.4,1.8
1762473600,272367,56,5.1,6.0
1756425600,272367,41,23.6,25.8
1756598400,272367,23,38.2,40.3
1755648000,272367,28,3.1,3.8
1766793600,272367,57,0.5,0.4
1757808000,272367,38,17.9,19.6
1756080000,272367,22,21.2,23.1
1764979200,272367,65,2.7,3.0
1762128000,272367,55,7.9,9.0
1758067200,272367,39,14.3,15.7
1759622400,272367,44,1.5,1.8
1758499200,272367,46,9.8,11.4
1761004800,272367,49,3.9,4.5
1760918400,272367,53,0.5,0.6
1757376000,272367,32,20.9,22.9
